Fermentation_Time,Temperature,pH_Level,Gravity,Alcohol_Content,Bitterness,Color,Quality_Score
10,21.9852484760905,5.26037046873842,1.07728199005601,5.27560456117442,26,18,8
18,24.91916369413,4.96734158299627,1.06929389488618,4.92353664293862,56,6,9
13,15.1769243622379,4.67305399374555,1.03609039756229,4.89416809585551,56,11,9
10,24.5397335662084,5.032843691742,1.07949573016319,5.77528624458701,51,5,8
18,24.7631362549714,5.34438548693258,1.05080781267131,5.7896385173903,47,16,8
19,24.1796618570449,4.90219541236207,1.07930914347028,4.60281259922706,43,11,8
11,15.9171615642031,5.33201610202956,1.04988385889893,5.24201335304339,58,11,7
14,21.2240513266649,4.92562952421343,1.05084037090999,5.75028227638907,22,7,6
18,20.198958373213,5.28169991881485,1.07064563078539,5.56914936957831,57,12,6
14,17.4374966950168,4.91495335637613,1.07183218053718,5.79968536378378,20,19,8
19,16.1012383484039,5.49094933518315,1.06197510959876,4.88837564946598,48,5,9
10,24.1820193844326,5.35811095194038,1.03255951914965,5.18831274220183,28,13,9
18,17.4122345020576,4.77567313609126,1.06672830851649,4.5645053667593,52,10,8
10,20.2859139652561,4.78287473037696,1.05062711323812,5.97084484201259,43,18,6
16,15.0442253794634,5.27857022526456,1.04975370521557,5.86765531056541,55,18,8
17,22.8571444434804,4.53896691179927,1.05351932586009,5.13687592639381,45,7,8
16,18.1418836052102,5.37241339160687,1.03493233106667,4.89774768259896,28,14,7
13,22.0733574968145,5.39069480824254,1.07863165104738,5.62719149709084,52,15,9
16,19.8594209198299,5.48817272960571,1.05391178344931,5.46032757575804,44,9,7
14,17.4868636241186,4.55655364799775,1.04169059896041,5.20280550562008,30,8,7
16,18.6732779446971,5.02490669484201,1.03467863266199,4.92525477088518,26,8,9
13,17.0310200907661,4.59844042694296,1.03465049654537,4.64649884147852,26,19,8
17,15.781754572947,4.50323916687087,1.05968476613819,4.54696537809115,50,16,8
11,17.2097002431512,4.89326048381558,1.07392694848446,5.79890974355593,31,13,6
10,16.9175077900933,4.89664026273066,1.03241128629831,4.81456815323744,41,5,6
18,23.6942253375806,4.67972354338521,1.0519078182932,4.83611081276407,38,15,8
10,19.6706174148927,4.63873806780774,1.04254405274651,5.77201073734853,54,5,7
19,19.6868047987716,4.89429334861288,1.06880048938334,4.56076779300591,22,8,9
11,19.4346864995077,5.25271678092528,1.0503421273804,4.93852576626076,34,17,8
19,24.2656887630125,5.29043307538454,1.04946238562287,5.58121507845107,30,9,9
14,16.5857446446503,5.0848789148196,1.03949614352536,5.04504328367436,37,8,8
13,16.6721008084825,5.27722132852859,1.03189356470374,4.54062079951789,50,13,9
19,17.2669219159326,5.28450272098085,1.03131145788559,4.7939151740839,40,12,9
18,16.7151558354044,5.30432612660324,1.05506977051193,5.04111108836216,35,15,8
15,20.9835204141977,5.25213729856228,1.07925379581028,4.66317244506126,51,9,8
12,19.2957878404119,5.24919194875859,1.05413071593871,5.84782527151942,31,17,7
14,22.3583015009454,4.97239218372705,1.03565457664033,5.86967495480169,33,8,9
16,22.2833438021555,4.71792466099956,1.07112797622576,5.31126018892422,59,15,7
19,15.3029516192651,4.95080567054621,1.05213754109754,4.70910850060636,54,15,6
16,16.6051649130954,4.64813563280097,1.07722468914859,5.23301825655683,43,10,9
17,16.1079667525416,4.9616311179592,1.05643318862742,5.40562087453804,57,13,8
14,22.2966781278262,4.52732813787863,1.0499573726332,4.75597824786418,34,12,8
16,22.355044722016,5.11818336170462,1.05766278030908,5.11544444097974,43,11,9
13,15.1140064780967,5.35734807574373,1.07782068098012,4.64253264188702,55,14,6
18,20.7981387195358,5.34187993958886,1.06724184711967,5.01349158760452,54,8,6
12,17.1481628410948,4.97811566330927,1.06507439657221,5.55293015290837,33,14,9
19,19.4620630470865,5.19671163428187,1.07164107424007,5.59978720434699,47,15,6
15,21.5210491243239,5.38209358160836,1.03962567423167,5.13519307408433,38,14,8
12,17.9287222731329,4.65690477909605,1.04176677441329,4.63813884881132,52,18,7
15,17.6500594748924,4.66421985711466,1.04210374059702,4.87235999459058,46,6,7
17,18.5689649178918,4.81292424794548,1.07017390464799,5.7069168914584,48,8,8
13,20.0097468138842,4.56691373516557,1.07609610075242,5.79805187515461,37,7,7
12,22.3814403463922,5.23239184986477,1.03201977878431,4.82911443934918,55,13,9
13,18.6824510181502,4.74515915544064,1.07626699201282,5.228830063146,52,8,6
15,19.3206309511475,5.21365879019056,1.07129704164614,5.45556553044494,32,12,6
13,18.1437450719605,4.77820891180631,1.05418149674108,5.10737823172088,21,16,9
17,22.3887256647337,4.73607763703638,1.07339401933606,4.5512772328346,22,13,6
11,18.2064744680498,5.17816938805842,1.0491217788767,4.85426390073143,46,18,8
17,21.0331479017227,4.57993526952247,1.07584577009782,5.58862996396797,59,11,9
11,15.3476178224542,4.54340991781159,1.04391920918283,5.25768799778173,25,9,7
14,23.6924459073317,4.99242950635616,1.06488481031146,5.87169652051138,26,11,8
12,19.2194037647172,5.0597600546344,1.04296336202851,4.76621462969204,24,16,6
12,20.0826388301272,4.9560635818475,1.03710976913337,5.36554332519884,39,17,7
18,20.8120574189619,4.82597591271328,1.05468072479583,4.78766545418243,45,14,7
18,16.4822613690038,5.17270403453763,1.07157043892502,5.80193688723897,53,17,9
19,18.0215409510577,4.92292577535027,1.03918063335984,5.34368813646272,58,9,7
16,16.6472166031784,4.68201466541761,1.04237258331879,5.43997429834235,50,19,9
14,22.6307050265563,4.68877289478435,1.06808952276052,4.80687117318566,24,14,6
14,16.1330116839895,4.74198482505502,1.03299531305725,4.63489226766875,26,12,6
12,19.7840505481687,4.81367692200763,1.03342114803737,5.68184719715169,36,16,6
11,15.2119695301937,5.47625964124454,1.05191334637485,5.45640174094999,46,10,6
12,24.238662567057,5.3327907729693,1.07359987357884,4.63918524280259,26,7,6
19,17.5336000982896,4.74142898586484,1.04632092138157,5.71771102330041,39,6,9
18,23.9439835664892,5.1022093074814,1.03813175481247,4.69530539959386,59,15,6
17,22.3453030484881,5.00278097314182,1.07412279919412,5.19519678164765,49,9,9
15,19.8530571327243,4.74580826008316,1.04409178478584,5.20122120087105,23,13,7
10,21.4544575632346,4.9629793100481,1.04510699849068,5.18312266838097,56,13,7
11,17.1450107709128,4.53988229331572,1.03664450333117,5.56010778945707,34,16,7
10,21.037089524987,4.89152433478942,1.03264970167599,4.9180493497199,28,9,8
13,17.5973794790173,4.89255871028771,1.03700438001189,4.90586745742343,45,19,9
12,15.038114850234,5.2827093208813,1.06415837158717,5.6603712224866,40,5,9
18,20.4119054586541,5.32873888287829,1.04278040031664,5.24928012702621,47,9,8
14,18.6941095309905,5.14639618381109,1.0728767427922,5.93195264757555,29,7,6
19,23.9587823220457,5.3690376883955,1.07232658094228,4.60176969184538,31,5,9
16,17.9889911108854,4.92977796280633,1.04555374616548,5.70995869834409,49,12,6
15,15.9473562334799,5.04831837363889,1.05908371661884,5.10109944551548,21,13,7
14,23.8987180703065,5.018019722017,1.03914839385928,5.36270155386975,52,18,6
17,20.6136791753621,4.7940215499577,1.0720144345664,4.79215617797021,37,5,7
15,21.6017268483297,5.41802613702311,1.07528838161308,5.05503766478203,45,14,8
14,21.4806108987659,5.38461457704297,1.03707976408858,5.00029826834926,29,17,8
19,22.6524493040898,4.73913817852733,1.06535397753242,4.84349161786786,52,16,9
17,18.1182865544433,5.01260804515435,1.0600762750312,5.99931016394615,22,17,8
16,16.1597378871402,4.56852422786935,1.05052508511777,4.52042254953228,59,6,6
14,18.9634442120851,5.47288553245292,1.0787400058545,5.97425216627762,55,11,6
10,21.0591173543318,4.60633744944486,1.05213699603768,5.26623275045669,37,16,6
13,17.9834611779063,5.17016601447465,1.07481251872596,5.12926275455002,30,15,8
18,22.8916320902526,4.93621726383836,1.03590313971895,4.501459695615,26,9,8
18,19.8098967136274,5.30842614638353,1.07737586936349,5.47388736068047,49,12,7
19,21.7840546108788,4.92466633651407,1.04630378055896,5.9309827261659,22,8,8
16,20.0648477527832,5.14551707351579,1.06435227360156,5.66063591497582,38,7,7
12,23.0206117514879,4.65987798234859,1.0737984054543,4.90992737985021,53,11,7
13,22.7285080961966,5.36771654677319,1.05599388151147,4.6789534141805,46,13,9
19,16.8971433260349,4.7688093771,1.07507104811313,5.86987979580108,39,17,8
16,19.4309489862581,5.44240305768997,1.06646006122972,4.73560580265998,57,14,9
12,23.7588534026647,4.99353805336892,1.07492413174036,5.26877238595957,48,19,7
12,23.0256043044586,5.46992661552576,1.06253697400014,5.29389016977663,56,12,7
14,23.0056141893799,5.11953699108981,1.04844843954062,4.69624889546749,47,14,7
18,20.5796805249437,5.33197905498891,1.04571571966209,5.37660971883138,43,17,6
10,23.5749020531805,5.07804138185073,1.03255371793516,5.65287810210231,35,18,8
15,15.0003029971297,5.48859466309343,1.04840188932177,4.58689602453765,40,6,8
14,17.3904900335847,5.06560804589469,1.03088876171677,5.5394390448237,41,5,9
10,24.2507992129958,5.07654196176931,1.07962325718786,5.09309593981398,49,6,7
17,24.1228889755712,5.06552138545728,1.03289306627219,5.80578653121146,57,5,6
12,19.6432844931516,5.03821025997462,1.04683563556639,5.37653922569231,43,7,7
11,16.1350737078029,4.75902440654424,1.06475473228762,4.92388766742151,46,14,6
14,15.3449687818275,4.92134221857079,1.04090590026704,4.73994952615015,52,11,7
14,15.8475201584173,4.89120578560031,1.05209468123673,4.87809598795186,52,18,7
18,23.2024343893876,4.90840080061407,1.04704557281705,5.49060982500323,21,12,9
13,22.3900090523213,4.83971921197578,1.05489608414434,4.84344334329764,34,6,8
18,24.7934636383467,5.20236789467443,1.05916214919855,4.98680579825572,30,11,9
11,22.153966011424,5.41187612174403,1.05446972704912,4.81100249712903,35,18,6
10,23.270950792113,5.48930827365971,1.06341290587684,5.16048292529928,49,17,8
18,17.8277285163403,5.35206039882772,1.04696007436112,5.96062264206026,50,16,7
14,21.4067062503113,4.5551841797514,1.06450071657483,4.83308372105217,34,6,6
17,20.1717217865187,5.14792430652734,1.03263623179525,5.06659301600721,59,17,8
18,19.9562971635554,5.30995557719239,1.05230853242438,5.28491959615718,52,16,6
12,20.2062845995296,5.34097858464597,1.07231657643496,5.98060391728139,28,16,7
14,15.7271109033987,4.67762194219022,1.06122156041269,5.90260429715138,57,10,6
17,16.3864213654745,4.50193723305126,1.0790835042307,5.35021860046573,27,8,6
18,21.8225655247172,4.75960884728989,1.04920079352816,4.80722955612241,24,11,7
13,18.6502117730909,4.78757279751893,1.07693922179948,5.71258751536803,24,12,9
15,22.7439303010405,5.03835419223562,1.07529638474012,4.92937613082228,26,16,6
15,18.4391861854121,5.23552874636597,1.03003880442817,4.64999958523947,39,7,6
12,21.4143269146021,5.37910539686121,1.06824717263027,4.97054865434626,46,8,8
15,21.7930985827842,4.7308654350591,1.03052723063236,5.02310984140236,46,13,7
19,18.7599852208222,4.61308853568425,1.04507680245883,5.4429197855868,39,5,6
11,18.6292561367097,5.18353001071574,1.05327446074338,4.75121545951119,50,19,9
12,19.6755952356294,5.04906981467722,1.04564072411111,5.56496664233511,39,11,7
14,24.0062873401684,5.02146993035897,1.04369430036169,4.87033500778979,42,18,8
17,18.60061756641,4.95265968342344,1.06485662939482,5.80140781131553,33,12,8
13,19.9140952369555,5.33907495864595,1.07164816309408,5.95523324537243,52,5,7
10,23.2679437874719,4.84283337825453,1.07608338602497,4.55887696541121,25,8,6
15,21.9676109847879,5.05376361130282,1.05509184095919,5.55808670227816,20,10,9
12,23.7312062223653,5.03602845492627,1.06148891636288,5.18277564604661,57,13,8
16,24.9491199019469,4.82719682559071,1.0445338954834,4.67805905538492,20,8,7
16,18.9067217290544,4.93988404624391,1.03229481483569,5.43091521223674,26,9,9
16,19.9248903956681,5.22164433960737,1.06310048075217,5.79303341660006,43,9,9
11,20.7814168485812,4.66907207828501,1.06489896310393,5.8091818984071,48,10,8
19,24.3330863726935,5.36002409772648,1.05901771746692,5.999924631597,54,12,7
18,24.3186935815154,5.26098727281237,1.0451446683306,4.86649894004067,23,6,7
19,20.9344954783386,5.02027288754392,1.04773981429749,5.09963837549183,38,16,7
17,22.734055997174,4.97178462664972,1.06718810161909,5.31623974835039,40,12,6
13,22.8931096354451,5.44610524284832,1.05605680577085,4.81526026452484,20,19,9
15,20.8217374869458,4.7979169910384,1.04190329192543,5.62597346165225,49,7,7
14,24.4911921528424,4.60689140474439,1.05949501264041,5.90859243060304,27,7,7
13,15.0857662328522,5.49082288067995,1.03721434973325,5.30710552076174,50,11,9
13,23.7284307079982,5.21267150268529,1.04577132203053,4.76693613873327,56,12,9
18,18.8665857153788,5.13063991496839,1.04944196670607,5.972435496407,56,19,8
17,16.0572956288167,4.81568213957227,1.04525740302228,5.39278219289698,50,5,7
12,24.0240425536813,4.51160350388506,1.05405387483738,5.77907487856048,31,13,9
16,16.717992496417,5.20730876960521,1.04076226298679,4.79349954454228,32,12,7
19,23.1636694812029,4.66003400456398,1.03838522645036,5.74121661051255,30,9,6
10,23.2614140373769,5.3205864939392,1.03204769182379,4.77960324086548,29,5,6
16,24.2802000720477,4.64114588269823,1.0403723451604,5.20380684056228,39,9,6
19,15.2035245050953,4.96158388743023,1.0771447961054,4.86476523195753,39,7,6
18,20.6363329105121,5.43580772600023,1.04921776730107,5.15897682615759,44,8,7
14,22.5738347711136,4.98834652595079,1.03297636765677,5.5748925725882,26,17,7
12,18.8645685325498,5.12716280194697,1.07407060112175,4.74158330409596,24,5,7
15,22.3036520155376,4.88697937499508,1.07285109464727,5.23342554211852,52,19,8
16,20.6972175665873,4.97143100739942,1.05779623945332,4.97299725991317,22,5,6
12,23.2981756253376,5.07634533514566,1.03493490375982,5.53211851171836,25,10,9
12,19.5783392593918,5.09034485013109,1.0459731524369,4.95110291429561,43,17,8
18,24.5123104339829,5.16082252801165,1.06878795318353,4.69706271666092,30,12,9
15,19.1358001186123,5.06269301550995,1.039855326717,5.69477916056952,40,12,6
19,22.0328070528289,5.08117809667963,1.06683510358229,4.53366403339726,44,9,9
17,19.6603023407214,5.40815928949685,1.07695619173874,5.32713508436127,35,19,6
17,24.9151568844847,4.95100046763066,1.03713046299079,5.42580563739744,21,17,9
13,18.1321038313727,5.38630597584455,1.0461930159082,4.66967396067459,21,6,7
12,24.5437486625717,4.96452042855471,1.04910393772996,5.20406005474232,35,16,7
13,23.4902203601915,4.73610278586753,1.04279581677608,5.49069943431499,47,8,9
14,19.2274694711664,5.01520680850044,1.05806813268347,5.20392838825293,33,5,6
16,23.7393231705921,4.7729974855453,1.0556325885925,5.6298110434,43,5,9
18,21.2012925463985,5.44118443727302,1.03189122034835,4.61276770669948,38,8,6
14,16.2989601255897,5.40736253286658,1.06321769117122,5.33176203239077,50,11,8
19,21.3772278792389,4.68791750344707,1.05495400870863,5.50227489102957,50,12,6
13,24.8144645721849,5.48014308877222,1.07770382327501,5.96032380878726,25,13,9
15,21.7730064334997,5.3344366316241,1.03810102409639,4.72722885316494,39,18,9
15,16.4782833612413,4.89620210521283,1.03308947601249,5.70695927950268,50,7,9
15,23.2763992851114,4.58616860759967,1.03300572306213,4.57300586512921,23,5,9
11,24.6581172992141,5.46592603689642,1.05124292450845,5.91187966937723,34,15,9
17,18.3259381411664,5.42483914091944,1.0550847074036,5.16902344605558,57,10,9
19,24.7867919611658,5.29535542249771,1.0718652510608,5.8130893680976,29,11,7
16,23.9895326987214,4.64380488142974,1.04737688963061,4.54870310286347,45,10,6
12,17.6396555921889,5.0604968495889,1.06590310552061,4.65220685491796,23,10,9
15,20.4622218757286,5.28585683144788,1.07682358425793,5.10336539549542,36,9,9
12,17.0614254602557,4.72078791921862,1.06025636985839,5.69518372931707,40,19,7
10,20.222909653395,4.79926130761488,1.04719321102897,5.92708100853489,21,18,8
15,21.2621031523663,5.05009411374311,1.03075921771651,4.50296165548521,37,9,9
14,24.8411204894452,5.12576248570965,1.06802987159915,5.50502683691139,23,15,8
16,16.9043226790461,4.89163327017634,1.06866451992572,5.56082217966864,56,7,9
15,17.9630157195176,5.15960585593435,1.06034437547165,4.82173724367859,35,11,6
16,15.928712277619,5.47534775107534,1.04236800378014,5.2694547527608,55,14,9
17,23.1394085037547,4.86452621906479,1.05885752894231,5.16150051439979,47,8,8
12,15.3696297222635,4.85440207710558,1.06271947363945,5.03629184004761,28,15,8
16,21.8808991685341,4.99567711821861,1.0471548705856,4.6192326136084,50,10,7
13,16.3288204239734,5.00063013860177,1.06976191909113,5.99715687269984,48,15,9
18,19.4914053166706,5.07035146317822,1.05179162247354,5.65106591199364,40,13,6
15,22.7682070310468,4.99344419341312,1.04892428604668,4.87709764697796,22,11,8
10,19.7252961400856,4.91410109776128,1.04048371896374,5.7846514565023,48,8,8
15,20.1066885041086,5.04092432202213,1.07846199683035,4.51722255801086,43,13,6
15,16.5542240068221,5.24173848413313,1.04246671273481,4.64336011775326,54,12,9
16,17.9289850509692,4.62221231952152,1.06112428053564,4.68084871197413,23,5,9
16,16.1378759366358,5.11584856344814,1.06329120619228,5.98656644321332,59,15,9
15,16.6684690064239,4.74659019810697,1.03043325349994,4.52127836008978,22,5,6
15,16.0613331004775,5.01085797296152,1.03287302377963,4.66934695236415,57,13,7
19,20.3952870545303,4.58642441721,1.03356381233682,4.93626623434751,28,18,7
17,17.411337116193,4.95845906402574,1.03589437924939,5.6511248188144,33,18,8
17,16.1570022147508,4.78607745666437,1.07426194997305,4.93111650832858,45,18,6
10,16.501030394294,5.39789567981746,1.03976378545094,5.56993625822246,50,17,8
18,19.215210899608,5.3553900960083,1.06500467589315,5.13263891115183,50,14,7
19,24.5569073863551,4.78418172155565,1.03340417700772,5.37082370906229,21,16,9
11,20.1572576524975,5.13167105399926,1.07137186634764,5.77071383287501,22,5,9
18,17.7837267952121,4.78962400447409,1.03365879393663,5.07027787467477,36,13,9
14,18.8739061667342,4.64161949149527,1.07455679684677,4.88919367715443,27,11,7
13,21.7043531870067,5.01362569534792,1.04447565136119,5.04595027032262,48,13,8
12,22.0484826172161,5.17046043064895,1.06694662425234,5.96741360788012,36,7,9
19,19.3451704449271,4.66388972115371,1.07032863199303,4.67229473891107,38,16,7
